"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","pif"
"5eebb8b7011d13119025dcf0",15,"younger",4,"FLESH","FLESH",TRUE,2.812575,0,4,"balcony","new-new",159,"new-new"
"5eebb8b7011d13119025dcf0",16,"younger",1,"SHOTS","SHOTS",TRUE,2.064105,1,1,"scissors","new-new",160,"new-new"
"5eebb8b7011d13119025dcf0",16,"younger",2,"LIFE","LIFE",TRUE,1.9472,3,2,"razor","old-new",160,"non-match"
"5eebb8b7011d13119025dcf0",16,"younger",3,"CLIENT","CLIENT",TRUE,1.729995,2,3,"carrot","mis-match",160,"non-match"
"5eebb8b7011d13119025dcf0",16,"younger",4,"LEADER","LEADER",TRUE,1.614745,0,4,"helmet","match",160,"match"
"5eec2e70aad7c6447ff8ef14",1,"younger",1,"BOYS","SPIRIT",FALSE,2.117,2,1,"basket","old-new",273,"non-match"
"5eec2e70aad7c6447ff8ef14",1,"younger",2,"SHOT","BOYS",FALSE,1.601,0,2,"tyre","mis-match",273,"non-match"
"5eec2e70aad7c6447ff8ef14",1,"younger",3,"AREA","AREA",TRUE,4.138,3,3,"cart","new-new",273,"new-new"
"5eec2e70aad7c6447ff8ef14",1,"younger",4,"SPIRIT","SHOTS",FALSE,5.456,1,4,"telephone","match",273,"match"
"5eec2e70aad7c6447ff8ef14",2,"younger",1,"NIGHT","NIGHT",TRUE,2.218,2,1,"cap","match",274,"match"
"5eec2e70aad7c6447ff8ef14",2,"younger",2,"HONEY","HONEY",TRUE,1.785,0,2,"taxi","new-new",274,"new-new"
"5eec2e70aad7c6447ff8ef14",2,"younger",3,"NATION","NATION",TRUE,2.586,3,3,"wheelbarrow","mis-match",274,"non-match"
"5eec2e70aad7c6447ff8ef14",2,"younger",4,"DOZEN","DOZEN",TRUE,2.602,1,4,"anchor","old-new",274,"non-match"
"5eec2e70aad7c6447ff8ef14",3,"younger",1,"STYLE","STYLE",TRUE,2.252,3,1,"pear","new-new",275,"new-new"
"5eec2e70aad7c6447ff8ef14",3,"younger",2,"CANDY","CANDY",TRUE,2.602,0,2,"perfume","mis-match",275,"non-match"
"5eec2e70aad7c6447ff8ef14",3,"younger",3,"LIFE","LIFE",TRUE,2.32,2,3,"wheel","old-new",275,"non-match"
"5eec2e70aad7c6447ff8ef14",3,"younger",4,"CLIENT","CLIENT",TRUE,1.817,1,4,"monkey","match",275,"match"
"5eec2e70aad7c6447ff8ef14",4,"younger",1,"DUDE","DUDE",TRUE,2.986,3,1,"tractor","new-new",276,"new-new"
"5eec2e70aad7c6447ff8ef14",4,"younger",2,"KIND","KIND",TRUE,1.869,0,2,"kettle","new-new",276,"new-new"
"5eec2e70aad7c6447ff8ef14",4,"younger",3,"WEAPON","WEAPON",TRUE,2.669,1,3,"bench","new-new",276,"new-new"
"5eec2e70aad7c6447ff8ef14",4,"younger",4,"MILD","MILE",FALSE,3.337,2,4,"calendar","new-new",276,"new-new"
"5eec2e70aad7c6447ff8ef14",5,"younger",1,"TEACH","SPEECH",FALSE,3.002,3,1,"motorbike","new-new",277,"new-new"
"5eec2e70aad7c6447ff8ef14",5,"younger",2,"MILLER","MILLER",TRUE,2.086,0,2,"balcony","new-new",277,"new-new"
"5eec2e70aad7c6447ff8ef14",5,"younger",3,"DANGER","DANGER",TRUE,2.82,1,3,"tray","new-new",277,"new-new"
"5eec2e70aad7c6447ff8ef14",5,"younger",4,"WOOD","TEAR",FALSE,3.754,2,4,"shovel","new-new",277,"new-new"
"5eec2e70aad7c6447ff8ef14",6,"younger",1,"AGENT","AGENT",TRUE,3.103,3,1,"mushroom","new-new",278,"new-new"
"5eec2e70aad7c6447ff8ef14",6,"younger",2,"SALE","SALE",TRUE,1.852,1,2,"dart","match",278,"match"
"5eec2e70aad7c6447ff8ef14",6,"younger",3,"LEADER","LEADER",TRUE,1.818,2,3,"runner","mis-match",278,"non-match"
"5eec2e70aad7c6447ff8ef14",6,"younger",4,"?","IDEAS",FALSE,10.011,0,4,"daisy","old-new",278,"non-match"
"5eec2e70aad7c6447ff8ef14",7,"younger",1,"LETTER","LETTER",TRUE,3.271,1,1,"microphone","new-new",279,"new-new"
"5eec2e70aad7c6447ff8ef14",7,"younger",2,"DEATH","DEATH",TRUE,2.421,3,2,"pawn","new-new",279,"new-new"
"5eec2e70aad7c6447ff8ef14",7,"younger",3,"ADVICE","ADVICE",TRUE,2.135,2,3,"dice","new-new",279,"new-new"
"5eec2e70aad7c6447ff8ef14",7,"younger",4,"DIRT","DIRT",TRUE,2.168,0,4,"sun","new-new",279,"new-new"
"5eec2e70aad7c6447ff8ef14",8,"younger",1,"PILLS","PILLS",TRUE,3.351,1,1,"ring","new-new",280,"new-new"
"5eec2e70aad7c6447ff8ef14",8,"younger",2,"DEATH","DEMON",FALSE,6.675,3,2,"mirror","new-new",280,"new-new"
"5eec2e70aad7c6447ff8ef14",8,"younger",3,"GLASS","GLASS",TRUE,2.351,0,3,"aeroplane","new-new",280,"new-new"
"5eec2e70aad7c6447ff8ef14",8,"younger",4,"DEMON","ESTATE",FALSE,6.44,2,4,"salt","new-new",280,"new-new"
"5eec2e70aad7c6447ff8ef14",9,"younger",1,"COPS","COPS",TRUE,1.751,0,1,"suitcase","mis-match",281,"non-match"
"5eec2e70aad7c6447ff8ef14",9,"younger",2,"ROOF","ROOF",TRUE,2.869,2,2,"planet","new-new",281,"new-new"
"5eec2e70aad7c6447ff8ef14",9,"younger",3,"YARD","YARD",TRUE,3.654,1,3,"stool","old-new",281,"non-match"
"5eec2e70aad7c6447ff8ef14",9,"younger",4,"LOT","LOTS",FALSE,1.401,3,4,"bolt","match",281,"match"
"5eec2e70aad7c6447ff8ef14",10,"younger",1,"VALLEY","VALLEY",TRUE,2.769,1,1,"pencil","match",282,"match"
"5eec2e70aad7c6447ff8ef14",10,"younger",2,"RECORD","RECORD",TRUE,3.538,3,2,"razor","old-new",282,"non-match"
"5eec2e70aad7c6447ff8ef14",10,"younger",3,"PLOT","POLICY",FALSE,1.968,2,3,"skateboard","new-new",282,"new-new"
"5eec2e70aad7c6447ff8ef14",10,"younger",4,"CASINO","CASINO",TRUE,8.559,0,4,"watch","mis-match",282,"non-match"
"5eec2e70aad7c6447ff8ef14",11,"younger",1,"WRITER","WRITER",TRUE,2.868,2,1,"carrot","match",283,"match"
"5eec2e70aad7c6447ff8ef14",11,"younger",2,"SAKE","BELT",FALSE,3.854,3,2,"backpack","old-new",283,"non-match"
"5eec2e70aad7c6447ff8ef14",11,"younger",3,"SAFE","MONTH",FALSE,4.487,0,3,"cherry","new-new",283,"new-new"
"5eec2e70aad7c6447ff8ef14",11,"younger",4,"HOUSE","SAKE",FALSE,7.459,1,4,"cathedral","mis-match",283,"non-match"
"5eec2e70aad7c6447ff8ef14",12,"younger",1,"PRICE","PRINCE",FALSE,3.236,0,1,"peg","new-new",284,"new-new"
"5eec2e70aad7c6447ff8ef14",12,"younger",2,"GIRL","GIRL",TRUE,2.119,1,2,"map","new-new",284,"new-new"
"5eec2e70aad7c6447ff8ef14",12,"younger",3,"FEET","YEAR",FALSE,1.769,3,3,"coin","new-new",284,"new-new"
"5eec2e70aad7c6447ff8ef14",12,"younger",4,"YEAR","FEET",FALSE,1.902,2,4,"crown","new-new",284,"new-new"
"5eec2e70aad7c6447ff8ef14",13,"younger",1,"FOOD","FOOD",TRUE,2.772,0,1,"gorilla","mis-match",285,"non-match"
"5eec2e70aad7c6447ff8ef14",13,"younger",2,"RIVER","RIVER",TRUE,3.421,2,2,"rug","match",285,"match"
"5eec2e70aad7c6447ff8ef14",13,"younger",3,"MOMENT","MOMENT",TRUE,2.303,3,3,"stamp","new-new",285,"new-new"
"5eec2e70aad7c6447ff8ef14",13,"younger",4,"BEAUTY","BEAUTY",TRUE,1.969,1,4,"goose","old-new",285,"non-match"
"5eec2e70aad7c6447ff8ef14",14,"younger",1,"HOTEL","HOTEL",TRUE,3.836,0,1,"megaphone","new-new",286,"new-new"
"5eec2e70aad7c6447ff8ef14",14,"younger",2,"CLOCK","CLOCK",TRUE,3.337,2,2,"sunflower","new-new",286,"new-new"
"5eec2e70aad7c6447ff8ef14",14,"younger",3,"PHOTO","PHOTO",TRUE,2.269,3,3,"spoon","new-new",286,"new-new"
"5eec2e70aad7c6447ff8ef14",14,"younger",4,"GOD","GODS",FALSE,1.751,1,4,"windmill","new-new",286,"new-new"
"5eec2e70aad7c6447ff8ef14",15,"younger",1,"FAMILY","FAMILY",TRUE,2.251,1,1,"diamond","mis-match",287,"non-match"
"5eec2e70aad7c6447ff8ef14",15,"younger",2,"SERIES","SERIES",TRUE,1.703,0,2,"helmet","match",287,"match"
"5eec2e70aad7c6447ff8ef14",15,"younger",3,"CARDS","CARS",FALSE,2.168,2,3,"candle","new-new",287,"new-new"
"5eec2e70aad7c6447ff8ef14",15,"younger",4,"THING","THING",TRUE,1.333,3,4,"hanger","old-new",287,"non-match"
"5eec2e70aad7c6447ff8ef14",16,"younger",1,"SYSTEM","SYSTEM",TRUE,3.12,3,1,"scissors","new-new",288,"new-new"
"5eec2e70aad7c6447ff8ef14",16,"younger",2,"FRIEND","FRIEND",TRUE,2.152,2,2,"frame","match",288,"match"
"5eec2e70aad7c6447ff8ef14",16,"younger",3,"APPLE","APPLE",TRUE,2.485,1,3,"pepper","old-new",288,"non-match"
"5eec2e70aad7c6447ff8ef14",16,"younger",4,"JUNGLE","JUNGLE",TRUE,2.887,0,4,"boot","mis-match",288,"non-match"
"5eee623e39386710454df7ad",1,"younger",1,"SAKE","SAKE",TRUE,2.11308,0,1,"ring","match",433,"match"
"5eee623e39386710454df7ad",1,"younger",2,"APPLE","APPLE",TRUE,5.98232,1,2,"stool","old-new",433,"non-match"
"5eee623e39386710454df7ad",1,"younger",3,"CASINO","CASINO",TRUE,1.982435,2,3,"map","mis-match",433,"non-match"
"5eee623e39386710454df7ad",1,"younger",4,"SPEECH","SPEECH",TRUE,3.498595,3,4,"pear","new-new",433,"new-new"
"5eee623e39386710454df7ad",2,"younger",1,"ROOF","ROOF",TRUE,3.59629,0,1,"planet","new-new",434,"new-new"
"5eee623e39386710454df7ad",2,"younger",2,"NIGHT","NIGHT",TRUE,4.898455,3,2,"cap","new-new",434,"new-new"
"5eee623e39386710454df7ad",2,"younger",3,"DEATH","DEATH",TRUE,2.28194,2,3,"suitcase","new-new",434,"new-new"
"5eee623e39386710454df7ad",2,"younger",4,"WRITER","WRITER",TRUE,1.599515,1,4,"watch","new-new",434,"new-new"
"5eee623e39386710454df7ad",3,"younger",1,"ADVICE","ADVICE",TRUE,8.81246,2,1,"stamp","mis-match",435,"non-match"
"5eee623e39386710454df7ad",3,"younger",2,"TEAR","BELT",FALSE,4.847795,1,2,"wheelbarrow","old-new",435,"non-match"
"5eee623e39386710454df7ad",3,"younger",3,"","TEAR",FALSE,7.564855,3,3,"calendar","new-new",435,"new-new"
"5eee623e39386710454df7ad",3,"younger",4,"LOTS","LOTS",TRUE,1.499015,0,4,"microphone","match",435,"match"
"5eee623e39386710454df7ad",4,"younger",1,"SERIES","SERIES",TRUE,5.94727,1,1,"coin","new-new",436,"new-new"
"5eee623e39386710454df7ad",4,"younger",2,"STYLE","IDEAS",FALSE,3.86513,3,2,"candle","new-new",436,"new-new"
"5eee623e39386710454df7ad",4,"younger",3,"FLESH","FLESH",TRUE,4.5648,0,3,"balcony","new-new",436,"new-new"
"5eee623e39386710454df7ad",4,"younger",4,"IDEAS","STYLE",FALSE,4.564735,2,4,"pawn","new-new",436,"new-new"
"5eee623e39386710454df7ad",5,"younger",1,"CARS","CARS",TRUE,2.398105,0,1,"motorbike","new-new",437,"new-new"
"5eee623e39386710454df7ad",5,"younger",2,"MILE","MILE",TRUE,4.716145,3,2,"dice","new-new",437,"new-new"
"5eee623e39386710454df7ad",5,"younger",3,"SPIRIT","SPIRIT",TRUE,2.81513,2,3,"tractor","new-new",437,"new-new"
"5eee623e39386710454df7ad",5,"younger",4,"BOYS","BOYS",TRUE,1.566195,1,4,"monkey","new-new",437,"new-new"
"5eee623e39386710454df7ad",6,"younger",1,"WEAPON","WEAPON",TRUE,5.464655,2,1,"boot","new-new",438,"new-new"
"5eee623e39386710454df7ad",6,"younger",2,"RIVER","RIVER",TRUE,2.04817,1,2,"backpack","mis-match",438,"non-match"
"5eee623e39386710454df7ad",6,"younger",3,"AREA","AREA",TRUE,1.982425,0,3,"bench","old-new",438,"non-match"
"5eee623e39386710454df7ad",6,"younger",4,"PENNY","PENNY",TRUE,4.96525,3,4,"shovel","match",438,"match"
"5eee623e39386710454df7ad",7,"younger",1,"LIFE","LIFE",TRUE,4.329955,3,1,"razor","old-new",439,"non-match"
"5eee623e39386710454df7ad",7,"younger",2,"LEADER","LEADER",TRUE,2.214985,0,2,"helmet","match",439,"match"
"5eee623e39386710454df7ad",7,"younger",3,"SHOTS","SHOTS",TRUE,2.49972,1,3,"scissors","new-new",439,"new-new"
"5eee623e39386710454df7ad",7,"younger",4,"CLIENT","CLIENT",TRUE,3.332485,2,4,"carrot","mis-match",439,"non-match"
"5eee623e39386710454df7ad",8,"younger",1,"FLEET","FEET",FALSE,2.763995,3,1,"crown","old-new",440,"non-match"
"5eee623e39386710454df7ad",8,"younger",2,"GLASS","GLASS",TRUE,2.232245,0,2,"rug","match",440,"match"
"5eee623e39386710454df7ad",8,"younger",3,"BATH","BATH",TRUE,3.981655,2,3,"daisy","mis-match",440,"non-match"
"5eee623e39386710454df7ad",8,"younger",4,"DEMON","DEMON",TRUE,1.61481,1,4,"salt","new-new",440,"new-new"
"5eee623e39386710454df7ad",9,"younger",1,"FLIGHT","FLIGHT",TRUE,2.847165,0,1,"tyre","match",441,"match"
"5eee623e39386710454df7ad",9,"younger",2,"YEAR","YEAR",TRUE,1.66581,1,2,"telephone","mis-match",441,"non-match"
"5eee623e39386710454df7ad",9,"younger",3,"ARTIST","ARTIST",TRUE,3.8324,3,3,"gorilla","old-new",441,"non-match"
"5eee623e39386710454df7ad",9,"younger",4,"CANDY","CANDY",TRUE,2.34767,2,4,"cart","new-new",441,"new-new"
"5eee623e39386710454df7ad",10,"younger",1,"SYSTEM","SYSTEM",TRUE,4.414115,1,1,"peg","new-new",442,"new-new"
"5eee623e39386710454df7ad",10,"younger",2,"SALE","ESTATE",FALSE,3.681075,2,2,"dart","new-new",442,"new-new"
"5eee623e39386710454df7ad",10,"younger",3,"SALE","SALE",TRUE,2.3995,0,3,"kettle","new-new",442,"new-new"
"5eee623e39386710454df7ad",10,"younger",4,"HOUSE","HOUSE",TRUE,4.04928,3,4,"goose","new-new",442,"new-new"
"5eee623e39386710454df7ad",11,"younger",1,"DOZEN","DOZEN",TRUE,2.398345,0,1,"basket","new-new",443,"new-new"
"5eee623e39386710454df7ad",11,"younger",2,"COPS","COPS",TRUE,6.132285,3,2,"pencil","match",443,"match"
"5eee623e39386710454df7ad",11,"younger",3,"PHOTO","PHOTO",TRUE,2.86465,1,3,"spoon","mis-match",443,"non-match"
"5eee623e39386710454df7ad",11,"younger",4,"VALLEY","VALLEY",TRUE,2.148495,2,4,"megaphone","old-new",443,"non-match"
"5eee623e39386710454df7ad",12,"younger",1,"LETTER","LETTER",TRUE,3.61618,1,1,"hanger","new-new",444,"new-new"
"5eee623e39386710454df7ad",12,"younger",2,"MILLER","MILLER",TRUE,1.84873,2,2,"sunflower","new-new",444,"new-new"
"5eee623e39386710454df7ad",12,"younger",3,"MOMENT","MOMENT",TRUE,2.515805,3,3,"aeroplane","new-new",444,"new-new"
"5eee623e39386710454df7ad",12,"younger",4,"FOOD","FOOD",TRUE,1.331205,0,4,"cathedral","new-new",444,"new-new"
"5eee623e39386710454df7ad",13,"younger",1,"YARD","YARD",TRUE,4.330885,3,1,"mushroom","new-new",445,"new-new"
"5eee623e39386710454df7ad",13,"younger",2,"CLOCK","CLOCK",TRUE,2.398355,0,2,"bolt","match",445,"match"
"5eee623e39386710454df7ad",13,"younger",3,"PLENTY","PLENTY",TRUE,2.56485,1,3,"diamond","mis-match",445,"non-match"
"5eee623e39386710454df7ad",13,"younger",4,"KIND","KIND",TRUE,1.849405,2,4,"perfume","old-new",445,"non-match"
"5eee623e39386710454df7ad",14,"younger",1,"POLICY","POLICY",TRUE,4.49737,1,1,"frame","new-new",446,"new-new"
"5eee623e39386710454df7ad",14,"younger",2,"DANGER","DANGER",TRUE,1.76485,2,2,"skateboard","new-new",446,"new-new"
"5eee623e39386710454df7ad",14,"younger",3,"RECORD","RECORD",TRUE,3.6827,3,3,"sun","new-new",446,"new-new"
"5eee623e39386710454df7ad",14,"younger",4,"NATION","NATION",TRUE,4.698365,0,4,"pepper","new-new",446,"new-new"
"5eee623e39386710454df7ad",15,"younger",1,"YEAR","WOMEN",FALSE,5.113635,0,1,"wheel","mis-match",447,"non-match"
"5eee623e39386710454df7ad",15,"younger",2,"GIRL","GIRL",TRUE,3.24794,2,2,"tray","match",447,"match"
"5eee623e39386710454df7ad",15,"younger",3,"PRINCE","PRINCE",TRUE,3.482725,1,3,"windmill","new-new",447,"new-new"
"5eee623e39386710454df7ad",15,"younger",4,"WOMEN","BODY",FALSE,2.731695,3,4,"cherry","old-new",447,"non-match"
"5eee623e39386710454df7ad",16,"younger",1,"DIRT","DIRT",TRUE,2.12903,0,1,"mirror","new-new",448,"new-new"
"5eee623e39386710454df7ad",16,"younger",2,"FRIEND","FRIEND",TRUE,4.231685,3,2,"taxi","old-new",448,"non-match"
"5eee623e39386710454df7ad",16,"younger",3,"?","JUNGLE",FALSE,0.014105,1,3,"anchor","match",448,"match"
"5eee623e39386710454df7ad",16,"younger",4,"THING","THING",TRUE,5.38228,2,4,"runner","mis-match",448,"non-match"
"5ef0f4023b4ac70a722fa039",1,"younger",1,"BELT","BELT",TRUE,2.030025,1,1,"wheelbarrow","old-new",33,"non-match"
"5ef0f4023b4ac70a722fa039",1,"younger",2,"LOTS","LOTS",TRUE,1.480785,0,2,"microphone","match",33,"match"
"5ef0f4023b4ac70a722fa039",1,"younger",3,"ADVICE","ADVICE",TRUE,1.763935,2,3,"stamp","mis-match",33,"non-match"
"5ef0f4023b4ac70a722fa039",1,"younger",4,"TEAR","TEAR",TRUE,1.40006,3,4,"calendar","new-new",33,"new-new"
"5ef0f4023b4ac70a722fa039",2,"younger",1,"APPLE","APPLE",TRUE,3.16501,1,1,"stool","old-new",34,"non-match"
"5ef0f4023b4ac70a722fa039",2,"younger",2,"SPEECH","SPEECH",TRUE,2.632945,3,2,"pear","new-new",34,"new-new"
"5ef0f4023b4ac70a722fa039",2,"younger",3,"SAKE","SAKE",TRUE,1.51487,0,3,"ring","match",34,"match"
"5ef0f4023b4ac70a722fa039",2,"younger",4,"CASINO","CASINO",TRUE,2.299565,2,4,"map","mis-match",34,"non-match"
"5ef0f4023b4ac70a722fa039",3,"younger",1,"LEADER","LEADER",TRUE,2.012385,0,1,"helmet","match",35,"match"
"5ef0f4023b4ac70a722fa039",3,"younger",2,"LIFE","LIFE",TRUE,2.25002,3,2,"razor","old-new",35,"non-match"
"5ef0f4023b4ac70a722fa039",3,"younger",3,"CLIENT","CLIENT",TRUE,1.982435,2,3,"carrot","mis-match",35,"non-match"
"5ef0f4023b4ac70a722fa039",3,"younger",4,"SHOTS","SHOTS",TRUE,2.03314,1,4,"scissors","new-new",35,"new-new"
"5ef0f4023b4ac70a722fa039",4,"younger",1,"HOUSE","HOUSE",TRUE,2.878745,3,1,"goose","new-new",36,"new-new"
"5ef0f4023b4ac70a722fa039",4,"younger",2,"SYSTEM","SYSTEM",TRUE,2.700115,1,2,"peg","new-new",36,"new-new"
"5ef0f4023b4ac70a722fa039",4,"younger",3,"SALE","SALE",TRUE,1.566825,0,3,"kettle","new-new",36,"new-new"
"5ef0f4023b4ac70a722fa039",4,"younger",4,"HOUSE","ESTATE",FALSE,1.583555,2,4,"dart","new-new",36,"new-new"
"5ef0f4023b4ac70a722fa039",5,"younger",1,"YARD","YARD",TRUE,3.245905,3,1,"mushroom","new-new",37,"new-new"
"5ef0f4023b4ac70a722fa039",5,"younger",2,"KIND","KIND",TRUE,2.34959,2,2,"perfume","old-new",37,"non-match"
"5ef0f4023b4ac70a722fa039",5,"younger",3,"PLENTY","PLENTY",TRUE,2.44948,1,3,"diamond","mis-match",37,"non-match"
"5ef0f4023b4ac70a722fa039",5,"younger",4,"CLOCK","CLOCK",TRUE,3.15982,0,4,"bolt","match",37,"match"
"5ef0f4023b4ac70a722fa039",6,"younger",1,"WEAPON","WEAPON",TRUE,3.246635,2,1,"boot","new-new",38,"new-new"
"5ef0f4023b4ac70a722fa039",6,"younger",2,"PENNY","PENNY",TRUE,2.11792,3,2,"shovel","match",38,"match"
"5ef0f4023b4ac70a722fa039",6,"younger",3,"AREA","AREA",TRUE,1.564085,0,3,"bench","old-new",38,"non-match"
"5ef0f4023b4ac70a722fa039",6,"younger",4,"RIVER","RIVER",TRUE,2.73249,1,4,"backpack","mis-match",38,"non-match"
"5ef0f4023b4ac70a722fa039",7,"younger",1,"COPS","COPS",TRUE,1.77991,3,1,"pencil","match",39,"match"
"5ef0f4023b4ac70a722fa039",7,"younger",2,"VALLEY","VALLEY",TRUE,3.96719,2,2,"megaphone","old-new",39,"non-match"
"5ef0f4023b4ac70a722fa039",7,"younger",3,"PHOTO","PHOTO",TRUE,3.832445,1,3,"spoon","mis-match",39,"non-match"
"5ef0f4023b4ac70a722fa039",7,"younger",4,"DOZEN","DOZEN",TRUE,4.9992,0,4,"basket","new-new",39,"new-new"
"5ef0f4023b4ac70a722fa039",8,"younger",1,"DEATG","DEATH",FALSE,2.63024,2,1,"suitcase","new-new",40,"new-new"
"5ef0f4023b4ac70a722fa039",8,"younger",2,"?","WRITER",FALSE,3.782615,1,2,"watch","new-new",40,"new-new"
"5ef0f4023b4ac70a722fa039",8,"younger",3,"ROOF","ROOF",TRUE,2.249885,0,3,"planet","new-new",40,"new-new"
"5ef0f4023b4ac70a722fa039",8,"younger",4,"NIGHT","NIGHT",TRUE,2.514445,3,4,"cap","new-new",40,"new-new"
"5ef0f4023b4ac70a722fa039",9,"younger",1,"CANDY","CANDY",TRUE,6.549005,2,1,"cart","new-new",41,"new-new"
"5ef0f4023b4ac70a722fa039",9,"younger",2,"FLIGHT","FLIGHT",TRUE,2.23344,0,2,"tyre","match",41,"match"
"5ef0f4023b4ac70a722fa039",9,"younger",3,"YEAR","YEAR",TRUE,1.76638,1,3,"telephone","mis-match",41,"non-match"
"5ef0f4023b4ac70a722fa039",9,"younger",4,"ARTIST","ARTIST",TRUE,2.297815,3,4,"gorilla","old-new",41,"non-match"
"5ef0f4023b4ac70a722fa039",10,"younger",1,"POLICY","POLICY",TRUE,4.063665,1,1,"frame","new-new",42,"new-new"
"5ef0f4023b4ac70a722fa039",10,"younger",2,"DATA","DANGER",FALSE,1.69764,2,2,"skateboard","new-new",42,"new-new"
"5ef0f4023b4ac70a722fa039",10,"younger",3,"NATION","NATION",TRUE,2.716595,0,3,"pepper","new-new",42,"new-new"
"5ef0f4023b4ac70a722fa039",10,"younger",4,"RECORD","RECORD",TRUE,1.748475,3,4,"sun","new-new",42,"new-new"
"5ef0f4023b4ac70a722fa039",11,"younger",1,"DIRT","DIRT",TRUE,2.181025,0,1,"mirror","new-new",43,"new-new"
"5ef0f4023b4ac70a722fa039",11,"younger",2,"FRIEND","FRIEND",TRUE,2.781985,3,2,"taxi","old-new",43,"non-match"
"5ef0f4023b4ac70a722fa039",11,"younger",3,"THING","THING",TRUE,2.233085,2,3,"runner","mis-match",43,"non-match"
"5ef0f4023b4ac70a722fa039",11,"younger",4,"JUNGLE","JUNGLE",TRUE,3.94973,1,4,"anchor","match",43,"match"
"5ef0f4023b4ac70a722fa039",12,"younger",1,"FRESH","SERIES",FALSE,3.51381,1,1,"coin","new-new",44,"new-new"
"5ef0f4023b4ac70a722fa039",12,"younger",2,"STYLE","STYLE",TRUE,1.96813,2,2,"pawn","new-new",44,"new-new"
"5ef0f4023b4ac70a722fa039",12,"younger",3,"STEPS","FLESH",FALSE,3.080845,0,3,"balcony","new-new",44,"new-new"
"5ef0f4023b4ac70a722fa039",12,"younger",4,"IDEAS","IDEAS",TRUE,2.09866,3,4,"candle","new-new",44,"new-new"
"5ef0f4023b4ac70a722fa039",13,"younger",1,"FEET","FEET",TRUE,3.262075,3,1,"crown","old-new",45,"non-match"
"5ef0f4023b4ac70a722fa039",13,"younger",2,"GLASS","GLASS",TRUE,1.91708,0,2,"rug","match",45,"match"
"5ef0f4023b4ac70a722fa039",13,"younger",3,"DEMON","DEMON",TRUE,1.91219,1,3,"salt","new-new",45,"new-new"
"5ef0f4023b4ac70a722fa039",13,"younger",4,"BATH","BATH",TRUE,1.49961,2,4,"daisy","mis-match",45,"non-match"
"5ef0f4023b4ac70a722fa039",14,"younger",1,"GIRL","GIRL",TRUE,6.246955,2,1,"tray","match",46,"match"
"5ef0f4023b4ac70a722fa039",14,"younger",2,"BODY","BODY",TRUE,2.815415,3,2,"cherry","old-new",46,"non-match"
"5ef0f4023b4ac70a722fa039",14,"younger",3,"PRINCE","PRINCE",TRUE,2.65049,1,3,"windmill","new-new",46,"new-new"
"5ef0f4023b4ac70a722fa039",14,"younger",4,"WOMEN","WOMEN",TRUE,2.20251,0,4,"wheel","mis-match",46,"non-match"
"5ef0f4023b4ac70a722fa039",15,"younger",1,"PILE","MILE",FALSE,4.164425,3,1,"dice","new-new",47,"new-new"
"5ef0f4023b4ac70a722fa039",15,"younger",2,"BOYS","BOYS",TRUE,2.36478,1,2,"monkey","new-new",47,"new-new"
"5ef0f4023b4ac70a722fa039",15,"younger",3,"SPIRIT","SPIRIT",TRUE,2.632965,2,3,"tractor","new-new",47,"new-new"
"5ef0f4023b4ac70a722fa039",15,"younger",4,"CARS","CARS",TRUE,2.33102,0,4,"motorbike","new-new",47,"new-new"
"5ef0f4023b4ac70a722fa039",16,"younger",1,"MOMENT","MILLER",FALSE,2.8801,2,1,"sunflower","new-new",48,"new-new"
"5ef0f4023b4ac70a722fa039",16,"younger",2,"LETTER","LETTER",TRUE,2.21481,1,2,"hanger","new-new",48,"new-new"
"5ef0f4023b4ac70a722fa039",16,"younger",3,"FOOD","FOOD",TRUE,1.28292,0,3,"cathedral","new-new",48,"new-new"
"5ef0f4023b4ac70a722fa039",16,"younger",4,"MILLER","MOMENT",FALSE,2.16696,3,4,"aeroplane","new-new",48,"new-new"
"5ef4d44a102f380b0b8f2bb5",1,"younger",1,"HOTEL","HOTEL",TRUE,2.42,0,1,"megaphone","new-new",81,"new-new"
"5ef4d44a102f380b0b8f2bb5",1,"younger",2,"GODS","GODS",TRUE,1.343,1,2,"windmill","new-new",81,"new-new"
"5ef4d44a102f380b0b8f2bb5",1,"younger",3,"PHOTO","PHOTO",TRUE,2.52,3,3,"spoon","new-new",81,"new-new"
"5ef4d44a102f380b0b8f2bb5",1,"younger",4,"CLOCK","CLOCK",TRUE,3.134,2,4,"sunflower","new-new",81,"new-new"
"5ef4d44a102f380b0b8f2bb5",2,"younger",1,"FOOD","FOOD",TRUE,1.094,0,1,"gorilla","mis-match",82,"non-match"
"5ef4d44a102f380b0b8f2bb5",2,"younger",2,"BEAUTY","BEAUTY",TRUE,2.786,1,2,"goose","old-new",82,"non-match"
"5ef4d44a102f380b0b8f2bb5",2,"younger",3,"MOMENT","MOMENT",TRUE,2.421,3,3,"stamp","new-new",82,"new-new"
"5ef4d44a102f380b0b8f2bb5",2,"younger",4,"RIVER","RIVER",TRUE,1.062,2,4,"rug","match",82,"match"
"5ef4d44a102f380b0b8f2bb5",3,"younger",1,"BELT","BELT",TRUE,2.968,3,1,"backpack","old-new",83,"non-match"
